7257,1760,2026.00,2121
7275,1761,2042.00,2140.5
7319,1770,2088.00,2200
7290,1759.5,2050.00,2172
7327,1795,2083.00,2222
7339.5,1806,2066.50,2200
7305,1812.5,2075.00,2211.5
7280,1785.5,2072.00,2203
7289,1788,2079.00,2205
7257,1773,2055.00,2173
7207,1769,2028.00,2165
7199.5,1755.5,2023.00,2146.5
7171,1756.5,2009.00,2136
7159.5,1753,2009.00,2154
7115,1729,1975.00,2125
7061.5,1708,1968.00,2108
7050,1701,1963.00,2106.5
7058,1686,1963.00,2109
7059,1707,1971.50,2110
7060,1696.5,1972.00,2097
7157,1718.5,2021.00,2134
7143,1714,2023.00,2125
7097,1713.5,2009.00,2102
7136,1728.5,2016.00,2124.5
7118,1730,2023.00,2119
7130,1750,2046.00,2135
7172,1745,2060.00,2149.5
7170,1736,2067.00,2149.5
7180,1770,2071.00,2170
7131,1760.5,2035.00,2142.5
7096,1777,2054.00,2131.5
7061,1741,2032.00,2120.5
7054,1754,2044.00,2131.5
7076,1779.5,2062.00,2130
7023,1759,2047.00,2116
7024,1765,2074.50,2136.5
6961,1722,2057.00,2102
6995,1732.5,2085.00,2124.5
7050,1785.5,2132.00,2149
7034,1774,2101.00,2131
6915,1770,2066.50,2110
6690,1756,2024.00,2066
6688,1788,2050.00,2105
6469.5,1758.5,2005.00,2046
6460,1745,1988.00,2032
6466,1738,1983.00,2036
6540,1727,1976.50,2052.5
6450,1732,1962.50,2050
6435,1715,1962.00,2060
6429.5,1714.5,1964.00,2069.5
6525.5,1718.5,1955.00,2083
6502.5,1731.5,1947.50,2070
6559,1759.5,1975.00,2086.5
6550,1749.5,1991.00,2088.5
6601,1725,1974.50,2083.25
6652,1751.5,1989.00,2078
6625,1773,1992.50,2066
6627,1784.5,1965.00,2050
6705,1816,1984.50,2057.5
6610,1822,1968.00,2039.5
6680,1844.5,2002.00,2061
6615,1830.5,1992.00,2040
6649,1815,2010.00,2056
6625.5,1822.5,2033.00,2085
6626,1882,2043.00,2102
6690,1872,2047.00,2125
6635,1871,2046.00,2099.5
6630,1857,2051.00,2118
6603,1867.5,2071.00,2135
6631.5,1874.5,2073.00,2142.5
6620,1884,2078.50,2153
6635,1873.5,2074.00,2162
6719.5,1877,2071.50,2171
6774.5,1862.5,2063.50,2164
6750,1840,2067.00,2150
6749.5,1821,2055.00,2122
6710,1811.5,2054.50,2114.5
6641,1780.5,2028.50,2094
6665,1777,2012.00,2081
6699,1791.5,2050.00,2110
6658,1773,2052.00,2102
6657,1760.5,2027.00,2083.5
6724,1761.5,2034.00,2098
6877,1783.5,2071.00,2113
6843.5,1782,2075.00,2124
6925,1803,2089.50,2136
6885.5,1796,2083.00,2147.5
6912.75,1775,2059.00,2146.75
6940,1766,2093.00,2146
6884,1764,2086.00,2138.5
6802,1755.5,2053.00,2108
6869.5,1785,2083.00,2137.5
6918,1818,2089.00,2144
6920,1818.5,2083.00,2140
6940,1841.5,2083.00,2143
6875,1820,2046.00,2101
6905,1855.5,2068.00,2108
6922,1849.5,2075.00,2114.5
6867,1831,2076.00,2119
6778,1821,2075.00,2116
6770,1846,2086.00,2100
6655,1837,2068.00,2083.5
6659.5,1896.5,2129.00,2125
6665,1892.5,2114.00,2129.5
6656,1871,2120.00,2118
6669,1861,2115.00,2114
6641,1842,2083.00,2084.5
6699,1843,2092.00,2088
6701.5,1851.5,2124.00,2116
6735,1869,2142.00,2125
6723,1885,2146.00,2124
6765,1885,2175.00,2133
6879,1896,2192.00,2165
6875,1895.5,2188.50,2189
6870.5,1901.5,2175.00,2167.5
6911,1891,2185.00,2169.5
6938,1885,2182.00,2163
6932,1883.5,2196.00,2158
6995,1870,2193.00,2162
7034,1888,2203.00,2165.5
7117.5,1918,2233.00,2190
7150,1925,2239.00,2185
7115,1926,2247.00,2191.5
7152,1942,2301.00,2197
7155.5,1950,2302.00,2218
7090,1910,2259.50,2170
7139.5,1931.5,2284.50,2194
7140,1942.5,2315.00,2214
7104,1945.5,2295.50,2198
7121,1981,2308.00,2212.5
7040,1983,2293.00,2189
7025.5,1978.5,2295.00,2192
6988,2006,2311.50,2192
7064,2038,2369.00,2225
7069.5,2030,2365.00,2210
7140,2035.5,2389.00,2227
7180,2028.5,2409.00,2272
7120,2006,2399.00,2286
7102,1985,2380.50,2276
7060,1993,2348.50,2231
7119.5,2020,2369.50,2245.5
7059,1970,2335.00,2206
7095,2003,2359.00,2251.5
7103,2013,2384.00,2255
6976,1993,2325.00,2212
6970,2023,2323.00,2245
7000,2023,2304.00,2238
7001,2032.5,2311.00,2253.5
7010,2050.5,2338.00,2270
6916,2043,2304.00,2242
6872.5,2021,2296.00,2213
6843,1988.5,2264.00,2202.5
6886.5,1994,2271.00,2207
6905,2037,2313.00,2231.5
6904.5,2054,2331.00,2235
6984.5,2068,2353.00,2248
7075,2060,2363.50,2253
7068,2088.5,2362.00,2262.5
7029,2086,2353.00,2257
7000,2088,2359.00,2252
6970,2113,2360.00,2251
6941,2095,2359.00,2230
6945,2099,2373.00,2230
